29130,0x1153c8f2b05fdde2db507c8d16e49d4c7405c907,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,10000,13958510,1641560580,200
29789,0x11b815efb8f581194ae79006d24e0d814b7697f6,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,500,12376751,1620251172,10
32441,0x1353fe67fff8f376762b7034dc9066f0be15a723,3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12626768,1623595931,200
33792,0x14243ea6bb3d64c8d54a1f47b077e23394d6528a,3,0x514910771af9ca656af840dff83e8264ecf986ca,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,12380104,1620295613,60
34685,0x14a870fdc25fa79e73fb31669bbdbcd3fb32200a,2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xa91c82b6933105c23298e631a0c1be751d239162,3000,12163178,1617407385,0
34845,0x14c1a99db43e3f304a73049d5ee3d5904ed22d9a,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,3000,11831843,1613000719,0
40797,0x184c33b7b1089747440057e46b4e2bb61f09bc8d,3,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000,12531654,1622323336,200
41713,0x18d96b617a3e5c42a2ada4bc5d1b48e223f17d0d,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa47c8bf37f92abed4a126bda807a7b7498661acd,100,13770450,1639044478,1
43492,0x19e286157200418d6a1f7d1df834b82e65c920aa,3,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12375874,1620239567,200
49164,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,12369739,1620157956,60
49647,0x1d84f218038e78fce2e447623dfc46360d8ab5a4,3,0x6b175474e89094c44da98b954eedeac495271d0f,0xc00e94cb662c3520282e6f5717214004a7f26888,3000,12728244,1624959800,60
49811,0x1d9de3ad2e0742b6642524c12afe13568035fea3,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3000,12376788,1620251637,60
50359,0x1dee9d7b7cfd8febf38982bc8ab715ec8c3050d1,3,0x111111111117dc0aa78b770fa6a738034120c302,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,13721786,1638371474,60
50386,0x1df4139144595e0245b084e7ea1a75101fb95548,2,0x111111111117dc0aa78b770fa6a738034120c302,0x6b175474e89094c44da98b954eedeac495271d0f,3000,11519520,1608855516,0
51026,0x1e5143bb68abfadc401360a55e8aca2fd292b673,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc00e94cb662c3520282e6f5717214004a7f26888,3000,12458922,1621347984,60
51463,0x1e8f1568b598908785064809ebf5745004ce3962,3,0x0000000000085d4780b73119b644ae5ecd22b376,0xdac17f958d2ee523a2206206994597c13d831ec7,500,12956981,1628057324,10
52602,0x1f447690a6ddf18400533b705516159e1312f892,2,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,11718981,1611499611,0
54529,0x206c9f6ad08a8f2a3cc05bd3939cd49287560096,3,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12379465,1620286978,60
55604,0x210a97ba874a8e279c95b350ae8ba143a143c159,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,3000,10654412,1597358513,0
59019,0x231b7589426ffe1b75405526fc32ac09d44364c4,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,3000,10092360,1589836736,0
59296,0x2346aa0832ea1c2b5fe60606eac9c61df44868a4,2,0x30bcd71b8d21fe830e493b30e90befba29de9114,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,11384573,1607063923,0
59801,0x239650663a422273c0b2c7a1f1a8bdab69e78d1b,2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3000,11404082,1607322760,0
62496,0x2531331f7a2cd0eba74a3b23e1b761dfde21fc22,2,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3000,10908175,1600722126,0
65028,0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2,2,0x111111111117dc0aa78b770fa6a738034120c302,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,11519620,1608856758,0
71548,0x2a84e2bd2e961b1557d6e516ca647268b432cba4,3,0x6b175474e89094c44da98b954eedeac495271d0f,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3000,12375916,1620240133,60
73174,0x2b797191b77b7579a5c32027174d79ab7b725114,2,0x57ab1ec28d129707052df4df418d58a2d46d5f51,0x6b175474e89094c44da98b954eedeac495271d0f,3000,10111377,1590092681,0
78326,0x2e8daf55f212be91d3fa882cceab193a08fddeb2,3,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12379392,1620285798,200
79700,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,3,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,12376028,1620241691,60
80468,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3000,10483166,1595071291,0
81122,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,10092378,1589837037,0
81237,0x30526288559f920ec20d79d9eb147ea330fe9809,2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc00e94cb662c3520282e6f5717214004a7f26888,3000,10782864,1599063617,0
84109,0x3209c64bf470fafecb8b87db3d8ac1baa3ecf629,3,0x514910771af9ca656af840dff83e8264ecf986ca,0x6b175474e89094c44da98b954eedeac495271d0f,500,12390654,1620437119,10
86625,0x3393e9b661e2c54b6c15e35d2774e16dc2887f96,2,0x111111111117dc0aa78b770fa6a738034120c302,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3000,11565510,1609465626,0
87394,0x340a5a2f73ebaa181ec2826802fdf8ed21fc759a,2,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3000,10166962,1590839362,0
87479,0x3416cf6c708da44db2624d63ea0aaef7113527c6,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,100,13609065,1636825557,1
87698,0x343784ce525944077613015d81f59722bac141ef,3,0x6b175474e89094c44da98b954eedeac495271d0f,0x853d955acef822db058eb8505911ed77f175b99e,3000,12930034,1627689517,60
88077,0x3470447f3cecffac709d3e783a307790b0208d60,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12378852,1620278221,60
88989,0x34ff465ee92516e9855eb60f520df0384f410b45,3,0x57ab1ec28d129707052df4df418d58a2d46d5f51,0x853d955acef822db058eb8505911ed77f175b99e,500,13025632,1628975183,10
89154,0x35189a34c83162d4a41dda0bed6c9384a0b44db1,2,0x111111111117dc0aa78b770fa6a738034120c302,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3000,12339674,1619756613,0
90789,0x360b9726186c0f62cc719450685ce70280774dc8,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12376303,1620245030,200
92308,0x36f7273afb18a3f2fdd07e3ac1c28e65d7ea8f07,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xdac17f958d2ee523a2206206994597c13d831ec7,500,12669150,1624163718,10
95658,0x38e12fdd8dc51e48830863151e1afa7799e6fe97,2,0x6b175474e89094c44da98b954eedeac495271d0f,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,10982323,1601719198,0
96083,0x391e8501b626c623d39474afca6f9e46c2686649,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,3000,12376110,1620242800,60
